"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000006576",1188.19025570816,-0.519023475816165,0.161393102760386,-3.21589626160629,0.00130037829416844,0.00470251823535554
"ENSG00000006634",272.128793535796,-1.1997935192496,0.247836333456123,-4.84107193855824,1.29140607758387e-06,1.10056308277436e-05
"ENSG00000006638",202.153017999236,0.751402329576975,0.230771215049387,3.25604876421077,0.00112974346560595,0.00416158324886891
"ENSG00000006704",53.6977142862295,1.55746638535915,0.364972321203906,4.267354796171,1.97804437062384e-05,0.000120459901636941
"ENSG00000006715",1629.67753289222,0.516851974886586,0.190344375952289,2.71535196299227,0.00662053679086608,0.0190100030323119
"ENSG00000006757",105.425903578051,-1.34432707733157,0.383767342084245,-3.50297414582105,0.000460094118713739,0.0019130267730776
"ENSG00000007038",29.5011021557492,-2.61741709510632,0.570994023060518,-4.58396583746536,4.56238810748464e-06,3.34895970927741e-05
"ENSG00000007080",226.968302895743,-1.04536461645132,0.183228845284758,-5.70524043213124,1.16178977646319e-08,1.70128530958513e-07
"ENSG00000007168",4021.34423913079,0.919658751732931,0.142714401641117,6.44405008294533,1.1632667015644e-10,2.8745686152768e-09
"ENSG00000007174",5.04746215117174,1.75215664357025,0.63967532862601,2.73913431573764,0.00616012011815402,0.0178490267025571
"ENSG00000007202",5570.47351564173,0.520833205376289,0.178915506531905,2.91105681934512,0.00360208506902078,0.0113441443247649
"ENSG00000007237",3608.37209736243,0.678327257227179,0.258675884382946,2.62230574313212,0.00873370410090474,0.0239926316994535
"ENSG00000007255",419.735394698371,-2.2343495196057,0.286884372219048,-7.78832775840325,6.79018543707097e-15,5.43527266810941e-13
"ENSG00000007264",893.155668814624,-0.857306533922033,0.325108315731411,-2.6369874052385,0.00836459371923215,0.0231418652569299
"ENSG00000007312",1550.54299730926,-1.9841844251586,0.294397893507721,-6.73980510362097,1.58599225473418e-11,4.89201748076697e-10
"ENSG00000007341",406.051144626324,-0.948445458511004,0.24761114804971,-3.83038270280382,0.000127944112657058,0.00062382317260574
"ENSG00000007376",416.197603167792,-1.50825808092321,0.252830407248018,-5.96549322267103,2.43896172365279e-09,4.25148337867197e-08
"ENSG00000007392",1143.54820995349,1.01479688717214,0.188486866180859,5.38391298945153,7.28837458152746e-08,8.75067124122654e-07
"ENSG00000007402",232.660558892144,1.29798902918166,0.302068861262363,4.2969971275996,1.73127437694038e-05,0.000107208364656524
"ENSG00000007520",321.319352591841,-1.4299392525939,0.212798677657793,-6.71968110108948,1.82122702291112e-11,5.54549815202632e-10
"ENSG00000007545",446.281889259265,1.09651759227845,0.226513657315472,4.84084538333728,1.29287938867707e-06,1.10145895029474e-05
"ENSG00000007923",397.953463325169,0.700219867584425,0.244586782843996,2.86286879218262,0.00419824373649107,0.0129190059320442
"ENSG00000007944",1281.52164778968,0.890090265022763,0.184603856619995,4.82162334698676,1.4239462677661e-06,1.19980232022461e-05
"ENSG00000007968",391.64037799783,-1.09562344234001,0.256701363975791,-4.26808578408386,1.97157513536352e-05,0.000120122001301216
"ENSG00000008018",1151.11566368701,-0.77617509626046,0.146473282195183,-5.29908994069082,1.16381298200026e-07,1.3302540414059e-06
"ENSG00000008083",2160.75213898766,0.997979677715287,0.221041691726175,4.51489341183463,6.3348619396654e-06,4.4497502642145e-05
"ENSG00000008086",567.296783902956,0.702217940870065,0.229367407619282,3.06154195209656,0.00220200132264923,0.00742105443814175
"ENSG00000008128",426.432240264255,0.683683462763906,0.198337394862338,3.44707291954922,0.000566695604685737,0.00228915198208581
"ENSG00000008226",136.327242607487,0.888613702198915,0.310546811689178,2.86144847974906,0.00421710038151958,0.0129648014203291
"ENSG00000008256",266.426851770795,0.965689822412511,0.287411538756167,3.35995495028395,0.000779551829245721,0.00301592364479868
"ENSG00000008282",948.441271492594,-0.484818103737665,0.156022057767251,-3.10736898792157,0.00188760631451987,0.00649315670674874
"ENSG00000008294",2595.8677518131,1.28625116043143,0.202937993887031,6.33814859304979,2.32542504647e-10,5.32405873777525e-09
"ENSG00000008311",222.49407498598,0.742610852751013,0.161482954537019,4.59869498226684,4.25145698495078e-06,3.14582994704367e-05
"ENSG00000008324",395.196433576237,-1.69315896343689,0.223255634128852,-7.58394729899483,3.35197357348621e-14,2.22569339440516e-12
"ENSG00000008382",259.186845405019,-1.37194738832214,0.222457254559984,-6.16724049317172,6.94920269478125e-10,1.39277607004852e-08
"ENSG00000008394",306.915858339184,-1.21224269228537,0.293553593571707,-4.12954471970807,3.63482299926658e-05,0.00020579454581441
"ENSG00000008513",3061.10742152089,0.54701628026386,0.166829666758132,3.27889092445961,0.0010421590876843,0.00388446527540664
"ENSG00000008516",1871.59245410047,2.05467110498603,0.792643272680061,2.59217629897853,0.00953708844436571,0.025859837540484
"ENSG00000008517",7243.67545087583,-1.42776486603316,0.239320588097629,-5.96590906525233,2.43275749460928e-09,4.24350312980141e-08
"ENSG00000008838",843.27718464125,-0.488174654567775,0.171318680844559,-2.84951210318217,0.00437863397636395,0.0133872822042434
"ENSG00000008952",2362.25419662517,-0.459473254652923,0.19536462224355,-2.35187542850069,0.0186790293234108,0.0454880951852272
"ENSG00000008988",16633.3886626753,-1.36895039220614,0.204866382623149,-6.6821621716449,2.35442263875383e-11,6.97374106223395e-10
"ENSG00000009335",1933.97302612504,0.878665045098881,0.233812311071076,3.75799307176677,0.000171281622609698,0.000807579545018117
"ENSG00000009765",22.0841938809204,1.55347278022427,0.606005200975606,2.56346443516218,0.0103633317613803,0.0277662065813799
"ENSG00000009830",100.790747940775,0.817770414451854,0.344316452271545,2.37505471799797,0.0175463488588676,0.0431669627106769
"ENSG00000009844",1101.60836210234,-1.2661707875634,0.201530002479873,-6.28279051249379,3.32549044001558e-10,7.26181364286248e-09
"ENSG00000009950",84.9175918053714,1.35460430617756,0.281334576933139,4.81492293248936,1.4725671020467e-06,1.23637833101379e-05
"ENSG00000009954",1699.79122724111,0.768616982322391,0.166428414506737,4.61830381909501,3.86889512044973e-06,2.897995797449e-05
"ENSG00000010165",645.182155652451,-0.577504692071207,0.201440965478944,-2.86686817002757,0.00414555657383242,0.0127778910141274
"ENSG00000010256",2486.06436743343,-1.80083722283265,0.234149970171751,-7.69095644774894,1.46039144096377e-14,1.07349055357604e-12
"ENSG00000010270",798.624987967677,-0.505256462410943,0.145695957282172,-3.46788251256967,0.000524576578464072,0.002140216669015
"ENSG00000010278",768.626529984631,-1.45033969606454,0.257795420538413,-5.62593273780994,1.84508236317512e-08,2.55424001416736e-07
"ENSG00000010292",1435.51157045765,-0.360379874168009,0.151175550443118,-2.38385025297861,0.0171325723096894,0.042332589188651
"ENSG00000010322",1857.15677335702,0.612066375278888,0.16831287839427,3.6364797579252,0.000276389351575791,0.00122347415256493
"ENSG00000010327",3664.37504686489,-1.42437810645777,0.339564661910958,-4.19471831503855,2.73210898743852e-05,0.000159924594049368
"ENSG00000010404",3776.70610312489,1.49000208786397,0.260707288685686,5.71522988626663,1.09555815808694e-08,1.61791681580524e-07
"ENSG00000010539",442.583901063038,0.808288897983692,0.270310118354695,2.99022804955852,0.00278769236329854,0.00908742438729237
"ENSG00000010610",4674.78553607735,-0.652645997043397,0.166666964793811,-3.91586897769938,9.00791613734538e-05,0.000457941888961675
"ENSG00000010810",4258.49670269517,0.852674209652485,0.181332120525569,4.70227892985044,2.57273709419844e-06,2.028265089822e-05
"ENSG00000010818",2959.23335911079,1.09745764143983,0.27925489519123,3.92994952044907,8.49636969096719e-05,0.000434645691209153
"ENSG00000011009",840.534223328802,-0.895568799172195,0.181506663108521,-4.93408221954222,8.05285145587469e-07,7.25450644318385e-06
"ENSG00000011021",394.558863185625,0.632049991864459,0.170063277937645,3.71655773973854,0.00020195550407217,0.00093272040398196
"ENSG00000011028",41.6864993233618,-1.2009563935548,0.410465474605744,-2.92584021764151,0.00343527325482731,0.0108790601437765
"ENSG00000011052",37.4988368941217,-2.76741683030159,0.590840781063253,-4.68386225020126,2.81519237567028e-06,2.196186697851e-05
"ENSG00000011105",200.990023685848,-1.71613198693293,0.409225443351874,-4.19361018434358,2.74549623556646e-05,0.000160600144064351
"ENSG00000011132",595.467340132966,-0.922467551995062,0.215108554205218,-4.28838153556186,1.79979746578065e-05,0.00011079432618435
"ENSG00000011198",1595.09770627561,1.2766189610518,0.277627074071657,4.59832300333322,4.25905326596029e-06,3.14933394659206e-05
"ENSG00000011258",969.605123694242,0.35182494391774,0.138231257569142,2.54519093658509,0.0109217999571222,0.0289933234873961
"ENSG00000011275",1939.5276759268,0.676568613535834,0.183924398141286,3.6785147613538,0.000234596115579646,0.00106060042204624
"ENSG00000011405",1476.22321781438,-0.593313604038677,0.19821179324237,-2.99333149825845,0.00275949839721901,0.00901578949235385
"ENSG00000011422",1386.69849921047,0.894281000226201,0.268255879687418,3.33368648347336,0.000857031995228972,0.00327489382274125
"ENSG00000011426",101.282383308678,-1.96318527498684,0.491157331186709,-3.99705990388759,6.41340755711944e-05,0.000338918327669161
"ENSG00000011485",610.596560231297,0.429970523459371,0.146143424954418,2.94211336290688,0.00325980569367496,0.0103940163216579
"ENSG00000011600",11261.7066395502,-1.43407296750819,0.292549871390096,-4.90197777457216,9.48765726765998e-07,8.37552152907941e-06
"ENSG00000011638",283.617787006192,-1.06062972718316,0.236146870622244,-4.49139861302591,7.07569819588212e-06,4.9067325118667e-05
"ENSG00000012048",305.718753320949,-0.782546259903061,0.278136952726771,-2.81352855933457,0.00490010332425375,0.0147127138702568
"ENSG00000012061",765.971887790977,-0.882682468695709,0.168468061448723,-5.23946474545487,1.61043006854751e-07,1.76497995122836e-06
"ENSG00000012171",12.1197211079238,2.07338590584856,0.886928544395924,2.33771471100946,0.0194020525202282,0.0469314572224095
"ENSG00000012232",1624.99464778748,0.670517054766583,0.155733329167621,4.30554627163261,1.66574166377994e-05,0.000103592775777735
"ENSG00000012660",2644.00109691757,0.602013438429162,0.207942859655721,2.89509069667446,0.00379048996356508,0.0118373426997643
"ENSG00000012779",3196.77970026437,0.727927585493777,0.256055824740495,2.84284720424349,0.00447125003525241,0.0136353008846455
"ENSG00000013275",1197.85283351564,-1.1341853983184,0.193918868547888,-5.84876245829744,4.95243733149832e-09,7.94307634698517e-08
"ENSG00000013293",59.1498440748738,1.46618744251336,0.277886207749687,5.27621523351768,1.31879186257492e-07,1.47857798055925e-06
"ENSG00000013306",716.438555110851,-1.35844185468537,0.265757565397239,-5.11158300481435,3.19470397353966e-07,3.21875676407403e-06
"ENSG00000013374",1819.13092339918,1.16448254303542,0.198858731975913,5.85582806178445,4.74639076956682e-09,7.65494852483598e-08
"ENSG00000013503",298.829452815392,0.414172802053422,0.177636556766276,2.33157413987914,0.0197231055713624,0.0476065525746648
"ENSG00000013523",636.27834706116,-0.4228990381925,0.175287106153783,-2.41260779227813,0.0158388531892713,0.0397036382299746
"ENSG00000013561",710.027024927831,-0.592963068079099,0.156429246196314,-3.79061513430134,0.000150274653617052,0.000718603094399301
"ENSG00000013563",574.488287035449,-1.02249241668383,0.214501645914836,-4.76682783632247,1.87149097530232e-06,1.53236764984355e-05
"ENSG00000013810",1642.32853500367,0.681234651314571,0.251280908623291,2.71104818526364,0.00670708786510685,0.019205980414541
"ENSG00000014123",1439.41477594251,-1.23544636777189,0.1942148244526,-6.3612361788243,2.00136428798922e-10,4.63403736424834e-09
"ENSG00000014164",397.864396919464,0.499546215353293,0.207053443560318,2.41264384095002,0.0158372869192587,0.0397035260023111
"ENSG00000014216",4309.70097318704,-1.01148220090582,0.173914172175466,-5.81598490941445,6.02779044762504e-09,9.44148809908616e-08
"ENSG00000014257",435.29373601737,0.87993779803691,0.23862703219301,3.68750258489234,0.000226465793861732,0.00102901356274106
"ENSG00000014641",1177.58472525532,-0.888049770048497,0.206858253643219,-4.29303522778536,1.76247029332626e-05,0.000108907559328318
"ENSG00000015133",2954.81962970615,1.01893603182274,0.138814366458994,7.34027793963056,2.13150746391481e-13,1.10800173846328e-11
"ENSG00000015171",1009.98038957582,0.620407684962369,0.197426231484827,3.14247848574291,0.00167524023949154,0.00586154385217642
"ENSG00000015475",2008.98151902591,-0.67286717313704,0.231342076197584,-2.90853779907447,0.00363123276165203,0.0114151329858222
"ENSG00000015479",7353.52803208252,-0.530469623998087,0.177365391314314,-2.99082938372136,0.00278220894570015,0.0090747771070535
"ENSG00000015532",518.430553655193,-0.641751796947619,0.181444122040279,-3.53691147297214,0.0004048353385325,0.00171079808243005
"ENSG00000015568",856.715840449733,0.899888362541658,0.33985656700342,2.64784750365763,0.00810060570539426,0.0225117471653102
"ENSG00000015676",1737.94346699861,-0.639131205044724,0.179604047965508,-3.55855679359446,0.000372898164866018,0.00159077613408186
"ENSG00000016391",109.835992991373,1.43498865352059,0.249759798452329,5.74547490193659,9.16633533371534e-09,1.37547740387178e-07
"ENSG00000017260",1640.78224114404,-0.407421255104606,0.163275301851168,-2.49530241552386,0.0125849821873915,0.0326836295959376
"ENSG00000017483",277.252252368941,-1.2633116890492,0.278612714837617,-4.53429302315039,5.77967456999116e-06,4.10955334888064e-05
"ENSG00000017797",1553.52901350617,1.09750356707419,0.247702072529424,4.43074034814069,9.39101115842325e-06,6.25787630692173e-05
"ENSG00000018189",701.614783436206,0.423230230645107,0.127199413883183,3.32729701910257,0.000876928496140947,0.00334064950464205
"ENSG00000018280",4103.39241307632,0.649371573561952,0.248647266864047,2.61161758080779,0.00901149936940461,0.0246545477085986
"ENSG00000018510",1571.33359881404,-0.815463885236824,0.2010976932016,-4.05506334883376,5.01207176074931e-05,0.000273447653348847
"ENSG00000018610",560.331588656985,0.789985098037307,0.13323476751136,5.92927141160773,3.04281780230028e-09,5.15934571481649e-08
"ENSG00000018699",599.040050080265,-0.828150058689745,0.221300922590394,-3.74218981555069,0.000182423635921293,0.00085310838339895
"ENSG00000019144",96.1603780428049,1.00123726308375,0.341808260221385,2.92923659140144,0.00339795676440979,0.0107857537729319
"ENSG00000019582",20445.969807958,-0.7069470465519,0.164274103853215,-4.30346007051474,1.68151164612191e-05,0.000104449051191505
"ENSG00000020129",329.980860419096,-0.548806465762664,0.173831590373828,-3.15711583022652,0.00159338039253596,0.00561578354176471
"ENSG00000020426",299.503897461549,-1.23249721773185,0.269513783265073,-4.57303965237154,4.80699123749886e-06,3.50582549867336e-05
"ENSG00000020633",2385.10331219269,0.827499084674378,0.195768072224674,4.2269358597182,2.36895158462877e-05,0.000141394765784281
"ENSG00000020922",1326.72012461715,-0.514606017213886,0.204295713034743,-2.51892714521312,0.0117713010150479,0.0308981060627462
"ENSG00000021300",346.439005616611,-1.24250990202515,0.294806517560676,-4.21466225477671,2.50152258175722e-05,0.000148088093854253
"ENSG00000021826",136.835538035784,1.27294414612345,0.339158182415803,3.75324616099883,0.000174559286435454,0.000821958609820463
"ENSG00000022267",449.602419876411,-0.958304613515115,0.35603801632598,-2.69157946503588,0.00711145542574703,0.0201929738122817
"ENSG00000022840",2672.51759149612,0.812012109257346,0.177439352544008,4.57627971256236,4.73317607061895e-06,3.45778918148941e-05
"ENSG00000022976",320.632069331131,0.609882632210197,0.202973251688994,3.00474386223408,0.00265804585431594,0.0087291349821765
"ENSG00000023041",858.812716603032,0.465981318871554,0.156782646679607,2.97214856835406,0.00295723545774181,0.00956364596229676
"ENSG00000023191",2783.16641131616,-1.61959642533018,0.186927528512029,-8.66430128415226,4.54290524376526e-18,9.40850097905194e-16
"ENSG00000023287",2990.80280882269,-0.465827367581831,0.163945692036364,-2.8413516805218,0.0044922742830094,0.013680230763815
"ENSG00000023330",836.203306220097,-0.444188821835954,0.170221408838474,-2.6094768270744,0.00906807875255707,0.024780763959365
"ENSG00000023445",4194.6562928121,-0.971207908645127,0.177826531695258,-5.461546707268,4.72004024500269e-08,5.90740768313406e-07
"ENSG00000023516",3445.18567023821,-0.66023498641579,0.189824101722662,-3.47814097590416,0.000504904305155743,0.00207194179006748
"ENSG00000023572",168.914785349603,-0.698887339155988,0.242134863412619,-2.88635568338221,0.0038973143777607,0.0121210714316134
"ENSG00000023697",362.410534544025,-0.497248637163755,0.140212096005314,-3.54640327996315,0.000390528068856512,0.00165893373869619
"ENSG00000023839",83.032137008781,0.942685150357428,0.403325421744785,2.33728175694796,0.0194245384847184,0.0469684332615573
"ENSG00000023902",2233.10551568289,-0.608130816582283,0.208081882194947,-2.92255534296129,0.00347171917395822,0.0109851475499503
"ENSG00000023909",388.630020633737,-0.902125938116008,0.303765550263565,-2.96980989889495,0.00297984086342259,0.00962363209542233
"ENSG00000024048",5911.27071593461,0.832708892496007,0.205064780185614,4.06071140905954,4.89234144519138e-05,0.000267811306927353
"ENSG00000024526",21.1772382359171,-2.11234736829411,0.581920638260139,-3.62995781453934,0.000283467544026617,0.00125183373859783
"ENSG00000025156",352.268453886674,-0.712914896197475,0.230094445407416,-3.09835769801029,0.00194596398935192,0.00666665751636317
"ENSG00000025708",7284.85220766461,-1.30181037049469,0.375433094779823,-3.46748965020826,0.000525343972144561,0.00214234270247106
"ENSG00000025770",665.306326931534,-0.936150669179921,0.183459120574237,-5.10277530083934,3.34708325940587e-07,3.35157857460461e-06
"ENSG00000025772",136.085892200019,-0.549770569804264,0.234042135757606,-2.34902389702021,0.0188226987285031,0.0457626340181538
"ENSG00000025800",2372.98375285993,-0.570112494334005,0.159708412694595,-3.56970860028652,0.000357378543047815,0.00153258719487802
"ENSG00000026508",13012.288958664,0.415500088093516,0.178318781533774,2.33009716934847,0.0198010160109081,0.0477460277956614
"ENSG00000026652",678.939739824293,1.24414400645343,0.183834412081297,6.76774273308105,1.30807080574905e-11,4.17287379902463e-10
"ENSG00000026950",3819.86654411079,0.940516467593689,0.172259393246581,5.45988494367554,4.76443243209319e-08,5.96010854820094e-07
"ENSG00000027075",4324.38298148039,1.42945251047051,0.21681169712961,6.59305991971448,4.30852578761023e-11,1.19607425986903e-09
"ENSG00000027697",5058.19804721292,-0.664366109353326,0.181950012691366,-3.6513661061418,0.000260849082011914,0.00116296886982759
"ENSG00000027847",237.003233132977,-0.81668014445033,0.191055089471309,-4.27457937242217,1.91498477308733e-05,0.000116919812011497
"ENSG00000028116",825.01967729269,-1.55808000952288,0.214297815824152,-7.27062944403224,3.57816245378949e-13,1.72911387465994e-11
"ENSG00000028203",963.743223751299,-0.506696051262342,0.190451989370214,-2.66049230012184,0.00780265112937258,0.0218161557078086
"ENSG00000028310",720.057529706443,0.754796560554612,0.190112067610511,3.97027169312045,7.17907196134492e-05,0.000374525955280479
"ENSG00000028839",524.719446137457,-1.10528740152591,0.154631546964421,-7.14787779870185,8.81297103310932e-13,3.84572707540113e-11
"ENSG00000029363",8592.05668092569,-0.640780732841096,0.222291702131661,-2.88261202148503,0.00394392874963366,0.0122403449954437
"ENSG00000029364",1736.58461174114,-0.320121175600006,0.123723556714914,-2.58739066431493,0.00967058808467905,0.026164229763577
"ENSG00000030066",1389.02579801798,0.460096103508525,0.158981823522406,2.89401702228985,0.00380347542042386,0.0118736321445102
"ENSG00000030110",1063.84938227203,-1.31763205311188,0.271693482715511,-4.84970062565531,1.23647950849901e-06,1.05869437209112e-05
"ENSG00000030582",12640.0886625603,-1.01291245706349,0.250429180744665,-4.04470618819876,5.23887838077121e-05,0.00028445387296343
"ENSG00000031691",83.9742226486303,-2.73804729921383,0.397257285870703,-6.89237780299641,5.48674186820908e-12,1.92183260471028e-10
"ENSG00000031698",1685.81398899063,-0.448939041402163,0.147143501342262,-3.05102867137782,0.00228058795975838,0.00764738406706436
"ENSG00000031823",747.35123948211,0.596009161961873,0.182423782779115,3.26716809004855,0.00108629161369619,0.00402583823936494
"ENSG00000032219",1561.29920264404,0.361041781699169,0.139193485161121,2.59381235609734,0.00949182752628314,0.0257660708726057
"ENSG00000032389",527.076458205712,-0.685712408104591,0.188227141606993,-3.64300494737532,0.000269473656721257,0.00119732931587625
"ENSG00000032444",2373.27652666823,-0.718339430738445,0.205490269288136,-3.49573453393649,0.000472758781839134,0.00195788611523444
"ENSG00000033011",629.63607841926,-1.44976099614977,0.249501250365286,-5.81063619531854,6.22358775206117e-09,9.7073832869119e-08
"ENSG00000033100",1667.66595745587,-0.542612629375945,0.138738149716229,-3.9110556864553,9.18935800594802e-05,0.000466076379329861
"ENSG00000033170",1061.75683663211,-0.96866008914421,0.236390575895576,-4.09771026393247,4.17257095112072e-05,0.000232557110144159
"ENSG00000033178",2108.70240059266,-0.799108027234689,0.242851761222851,-3.29051773481434,0.00100003197809035,0.00374724791330669
"ENSG00000033327",2449.07329630675,1.27857612074758,0.315740494218437,4.04945245909138,5.1337605145701e-05,0.000279444056378195
