"","SRR8207876","SRR8207877","SRR8207878","SRR8207879","SRR8207880","SRR8207881","SRR8207882","SRR8207883","SRR8207884","SRR8207885","SRR8207886","SRR8207887","SRR8207888","SRR8207889","SRR8207890"
"ENSG00000005379",8.1473554541892,9.89918361587135,8.88048833648732,9.02497375883491,8.25297865859558,9.26953393187303,9.41813696298176,8.75316358806086,8.31386273034818,9.07430909198811,9.98050767661973,9.83339566841024,10.0361771640436,10.7207141248654,10.058636547525
"ENSG00000005381",9.93208167304236,8.4906671691762,7.96049147335263,9.24577508528536,7.10410586917623,9.95294308089764,7.98559377910235,10.2005462643324,9.04570265106664,9.07428596287744,8.33651574308128,7.15782310932766,7.80309785717277,7.89574246443928,6.67726908006474
"ENSG00000005436",8.63069168797271,8.98300570002564,8.5664336356862,8.12970520893465,8.9933964326598,8.00587070543686,9.15237794467398,8.37004099715633,8.57136758527698,7.84842367481646,6.90387465424656,7.06588067562461,7.59547731007358,8.16004993251359,7.23399209710394
"ENSG00000005448",7.76219017327219,7.88797266343825,7.66221538360217,8.01631826057679,8.48512434012303,7.11041117731718,8.19544943133493,7.2456751397361,7.66255204115411,7.22271909538463,6.44694288671946,6.67157875070991,6.34263288416067,6.70393745630346,6.57364878650984
"ENSG00000005513",4.44650850098064,5.27986997139071,5.84228920390385,5.37482475651962,5.99708398181284,5.12426781803282,4.67931535973661,5.57667815810477,5.56261163917208,5.29273001430991,5.09281197797488,4.82830577615202,4.30331129629781,4.69759717736272,4.77422371688684
"ENSG00000005893",10.8737115676896,10.5272394856883,10.557656492363,11.0496761795117,11.0903573611684,11.308692475333,10.6940965509412,11.0756775428032,11.4577923056779,12.1359938256524,12.8665315465967,12.5051443166491,12.1043950169384,11.2857732594552,12.4495933025972
"ENSG00000005961",11.4625251693794,11.0877543338848,11.4939381899049,12.4785811067647,12.6407054693307,11.2920826396994,10.8601324479772,13.3525275551685,12.4055051430435,11.7820019505487,9.45869293011589,9.04971517415069,10.4286335053525,9.81831697105728,9.58545286986213
"ENSG00000006015",9.42530597943682,9.67107608136151,9.5123807541658,9.49281737172523,9.48137921837641,8.51216701380017,9.25084514510521,9.14566781837708,8.98470110336319,8.80024083727804,7.90905463994882,7.96331864896356,7.73413935735434,7.83944652966259,7.55518611989447
"ENSG00000006534",10.7526476136427,10.6728220309124,10.7579826830819,10.8832310222534,10.237798059268,10.3957811506431,10.7984587495541,9.72862876815528,10.8360398994827,10.1996997574448,10.1143290000564,9.46489014550284,9.29197437143312,9.04107112700844,9.19459860342976
"ENSG00000006634",8.41654735679261,9.03865165348735,8.63344515076551,7.93586122144833,7.89657918821762,8.24922711764012,8.98757847123584,8.5703810011088,8.2440174020932,8.21215282821576,6.68652386223678,7.04199314590807,7.63569944731133,7.67167855554703,7.51316297010696
"ENSG00000006704",4.94668642202972,5.11518434422289,6.21002303289733,5.81503412406777,6.15210300745836,5.9491216628296,4.73129751857054,5.29828641191946,5.21305678781127,6.0206734743856,6.94354402059958,6.81376400901168,6.43057753738652,6.7353871603043,7.12455132388382
"ENSG00000006757",6.88561720350086,7.57629957729369,7.81670339206046,7.44578221107469,7.78694047614926,6.51777706598297,7.53098814600926,5.52073499404628,7.22775919174021,6.64201088620028,5.78846326631199,6.18122674724876,6.58129089502927,6.40131119282992,5.33385147877666
"ENSG00000007038",6.01760605007183,5.1016031863787,5.61211544808098,5.70830841171694,6.95451948381577,5.54267754367802,4.86607256019066,5.8656379731998,5.32907245621096,6.34328664655614,3.24053827812802,4.43510073608192,4.2776572299543,4.16934289229827,5.08369572390767
"ENSG00000007080",8.37442099816672,8.17910426015517,8.17754628280421,8.16029593521866,8.36915773221289,7.7418739628583,8.5836096203059,7.8537786910746,8.39191063314122,7.86585354892175,7.3186634350161,7.13980741063744,7.41560384165238,7.10226982028497,7.1995311005916
"ENSG00000007174",3.86386364055256,3.24053827812802,4.22532593298364,4.04648701772607,3.98295374234244,4.03075810756484,4.32268743248223,4.02156668575994,4.15279811759507,3.69607989226635,4.68980202761919,4.45744028835439,4.69182984365958,4.94473059416887,4.25697380210657
"ENSG00000007255",9.50252137933295,9.66858211783611,9.46788056932477,9.31849433574366,9.63939180781792,8.47706736996956,9.43738010733298,9.05051297439801,8.62357487794501,7.78685621808037,7.52448678444924,6.87915504885118,6.94343557202278,7.30927451968468,6.81349665266682
"ENSG00000007312",10.8803798108467,10.8742822102895,11.3352194391798,10.7728413081101,12.0179977475853,10.6386277981208,10.4240887620984,11.5564404956458,10.6561965719025,9.96635970539448,8.44793276761967,9.03080933438252,9.54044961957483,9.44423549109757,8.60627444666016
"ENSG00000007376",9.11196862854042,9.47946460470563,9.19280607587636,9.1857250437028,9.98712086858069,8.41819629184067,9.02817370138633,8.7119148493611,8.74602121196288,8.38552142435973,8.01011280117433,7.54913231269874,7.42742526214273,7.68309246298015,7.66432641007056
"ENSG00000007392",9.45859231280973,9.51297689888889,9.77363034675233,9.51914429341602,9.34538694954568,10.1807677155402,9.65140874324334,10.1018278250535,9.49305533326486,10.2798567157305,10.5079875409459,10.8324667522806,10.710205154946,11.0239385814585,10.7115513887846
"ENSG00000007402",7.5098788801144,8.60120487911324,7.2429410040436,7.24352867813639,7.28110909647245,6.83563506046544,7.59342228743289,6.47588907664458,7.03048338773696,7.58978632487523,8.3370340493459,8.57599454866981,9.01721485393172,8.90486312644735,8.29956503175638
"ENSG00000007520",8.33636842801624,9.04026872106801,8.8112024033771,9.10890682366405,9.02639701986544,8.03656180778434,8.80455036443666,8.88636315469993,8.73645770064219,8.07778750230198,7.48256288283031,7.42714473643116,7.45056709249195,7.21893837330538,7.42176081586648
"ENSG00000007545",8.40711097810433,8.68321467503644,8.5849000395289,8.59628969060953,8.25755526795371,8.50907565564223,7.23727339445237,8.19147236778465,8.18249767322465,8.96037274596833,9.47596468362502,9.29214667771115,9.67702977581691,9.50219247142985,9.38303182763814
"ENSG00000007968",8.45877872936207,8.61108377543699,8.47546732972621,9.49004866162774,8.55173981247117,8.23281952537844,9.55766323287587,9.3465368314144,9.39750938808804,8.55554370854871,8.17818244182977,7.64440062163982,7.97085590056235,7.90483333905429,7.81194958523578
"ENSG00000008294",10.579699440694,10.660460801577,10.567620861597,10.2341777376926,10.8896008998324,11.2342098148908,10.3770805813892,10.912223452896,10.8540973271369,11.2573346576866,12.0945373768126,12.2928009552963,11.8302495200991,11.5131683991864,12.4337420829992
"ENSG00000008324",9.35769176465864,9.53784012435704,9.19123721668049,8.67119571879007,9.53950093561534,8.47031127264348,9.13279439488126,8.7160734370941,8.94036450759226,8.4820245485861,7.31001300911314,7.48355877806283,7.77070633317716,7.44739475912464,7.27973528239978
"ENSG00000008382",8.47847376496509,8.53324800770221,8.44660077442465,8.73050424883265,8.52398372053248,8.00170523549397,8.86901217010311,8.13389890262145,8.53667002301984,7.6291509304638,7.4758569177502,7.20263652316179,7.00072104638499,7.33618651289272,6.74734711129845
"ENSG00000008394",8.36744999559368,8.35482880473175,8.92281507423291,9.15848450105568,7.5311273050562,8.78345172887782,8.60921740780986,7.93295650917221,9.23630499112018,8.61596631804273,8.07305438520346,6.6158092948028,7.40455839665138,7.4145462920324,7.6740309481405
"ENSG00000008516",9.12875473953182,6.85814355696957,6.9458482772516,8.90995835641713,10.5188109921204,8.32269188852463,6.55791573284907,10.1983624496457,10.3131831236648,11.8533643682074,12.7595159289995,12.2588962422465,11.4318472806425,9.92597273149259,11.7624519961361
"ENSG00000008517",13.1992863149667,13.8286624974874,13.349553952236,13.2520930438437,12.7535692844782,12.517610714977,13.7128683862709,13.2926372567753,12.6473969099042,12.2933777650504,11.7435615947793,11.7173847500651,12.032880222699,11.744890704644,11.4011317493727
"ENSG00000008988",14.376198068169,14.4469395376343,14.8652188611205,14.4473888194769,14.6777382871692,13.6105163257229,14.5856197082569,14.3849568866013,13.7723190448059,13.8483113843208,12.7264297636966,12.9062717207341,13.2383127704742,13.095451341208,12.909024994355
"ENSG00000009765",4.28920087744524,4.58579900688504,4.41170930497586,5.74076173893201,4.74106388190928,5.41773810669935,3.45348918432552,4.46014389007789,5.31178141998763,4.78613301433188,6.02412418730454,5.74286711847215,5.51033068145315,5.85322564894029,5.89143674485225
"ENSG00000009844",10.4765889678351,10.7202303024963,10.4832249240807,10.4280617300746,10.7732004564099,10.2171775079957,10.9227105171307,9.83558460169633,10.4125921037292,9.62520885140722,9.19015663474181,9.03019919419693,9.19953818525153,9.29671719827599,9.26064176489744
"ENSG00000009950",5.65340681986462,5.78783111193216,6.0385563261016,6.23504430550536,6.68091075230419,6.60180364220867,5.85858931056834,5.47146223048213,6.43208285459082,6.64183636724287,7.63255685426876,7.31140709562799,7.10283264257427,7.16651491866792,7.39164948784468
"ENSG00000010256",11.7418759657527,11.9310256439482,11.8182183584908,12.243132940759,11.9696071048334,11.3335981122574,11.9227439204712,10.7706083435456,11.5319342112787,10.8370692450833,10.337238804134,9.78389141981086,9.71753237154607,9.7711086247148,9.78617972618258
"ENSG00000010278",10.3060257883543,9.53189856752676,9.31468553168759,10.4465480469119,10.3059384550001,9.65052245187512,9.06879959203147,10.6859445171191,9.68826983399842,9.67337854182423,8.36337950801103,8.48507123506187,8.51555681252391,8.9347806677228,8.38244013373658
"ENSG00000010327",12.6590156675812,12.0416568060505,12.1043901610352,12.8155713775596,12.4287263921654,11.7731989183225,12.0131460078243,9.67017811263573,12.8001566625026,11.6132781375669,11.4461101039681,10.5117030185108,10.6512221972761,10.4997326001767,10.471257291335
"ENSG00000010404",10.7508940000255,10.8551784682269,10.7349602261475,11.1189029762241,11.1551099333919,10.9635112146847,10.7358139606831,11.4172149639472,11.3260248239001,12.2759241711373,13.0911101894144,13.0560523055199,12.5891156691926,11.9612738700749,12.5003405746736
"ENSG00000010818",10.8715849744179,10.3701078481906,10.8054505428942,10.1693017869117,10.753264949151,11.9717022547288,10.3302227159733,11.6889051125511,10.8975516182836,11.6696634683876,12.4229795678271,12.1837915395275,12.0320142679326,12.1218945610541,12.0524026297147
"ENSG00000011028",6.59697084450531,5.95430655915773,5.76307774434279,5.37615554375633,5.98911958712757,6.58371878202741,6.39741298665874,6.24779115025849,5.07245739117768,6.30259946247876,5.57789113074582,4.88253297047959,4.56081575636891,5.15330466458162,5.86257239946235
"ENSG00000011052",5.3981521225386,7.55192863852577,5.9885213663167,5.82322003762547,4.86435168682151,6.32185562597175,6.58125850506889,5.79393961806617,4.80812537317046,5.85218799397282,3.9364980737534,4.34527317444882,5.04250044593008,4.74151967956466,3.95722456873042
"ENSG00000011105",7.83907766618398,6.91207751815848,8.08444685226911,8.81269998721582,8.80121621185801,7.9148319128248,6.33929363632999,8.65377407415335,8.17172521262095,8.07009931356988,5.68833790814148,5.89571207590078,7.52505218307282,6.2074282832937,6.91381697276247
"ENSG00000011198",10.4661132156722,9.73950551677879,9.00036380448145,9.60380833211952,10.3482656886987,10.053675099119,9.54259811158145,10.5048891497688,10.2426489700238,10.7075397009449,11.760089715514,11.7317849090261,11.2786889243139,10.3136008728954,11.3296048939193
"ENSG00000011426",7.60175823357905,7.51594874379001,6.48730139038081,7.6949576372393,7.46202330979282,6.0680457644285,8.55191694725715,6.55204443014853,6.34715227659024,5.71283421740626,6.67521615720267,5.85222707891215,5.03282433223176,5.03058324599246,5.2616742097301
"ENSG00000011600",13.9985128567559,14.0574912655299,14.0709374298817,14.1508731670849,13.965170296595,12.8389609357101,14.1558651607355,12.5431882498423,14.0685601665721,13.1669007627247,13.1189962423872,12.4763387042877,12.0810240844196,11.4777124313113,12.1961803406623
"ENSG00000011638",8.35968398490584,8.62411148754318,8.90573048951045,8.6229647695339,8.44466604352986,7.67161788123674,9.1525051886445,8.18374258320933,8.28538895637264,8.21017622903046,7.72022229917719,7.21954990678104,7.1727764320668,7.78577454448816,7.57402381261186
"ENSG00000012171",3.24053827812802,3.24053827812802,3.80017423779999,4.77306577981531,3.82461767406649,3.88682311900323,3.76686806143407,3.24053827812802,5.43319431438473,4.98959503535471,5.28910448470236,5.68085108081572,5.36199452778165,5.08599610547094,5.31388490597615
"ENSG00000013275",10.4986290169178,10.6625744209115,10.8117658703721,10.7959862137594,10.1974537966823,10.3259038081757,11.0783834413079,10.4212402900067,10.345412342511,9.79309888411481,9.57657769640027,9.55288503402653,9.44978195724352,9.34826645817037,9.13364859017511
"ENSG00000013293",5.51186114908896,6.00128418998182,5.72665604956627,6.08899003420918,5.09615936316933,6.14209329420304,5.34706424475114,5.55671758284725,5.56728675866511,6.21080998592075,7.08560431544847,7.12041308380984,6.77908658085387,6.68481392969209,6.87240520256952
"ENSG00000013306",9.56798885673532,10.0052039082103,9.77840257893258,9.6721451405103,10.2347973891375,9.15346916728868,9.3543358904554,10.9271435512555,9.45032879842464,9.28606585958801,8.42983146022395,8.38879990162667,8.384614927331,8.50965970022042,8.87137845685784
"ENSG00000013374",9.81417284923802,10.1916084650541,10.399157418441,9.78434688179765,10.3469710974015,10.511639217412,10.1100847198869,10.4533170248423,10.6536051974727,10.8709768339671,11.718731749222,11.2213662327329,11.5322277164482,11.0938422149448,11.8174102781167
"ENSG00000013563",9.50350172632039,9.69674054189518,9.90915805395133,9.74835831604664,9.15336440393111,8.8614744365779,9.77098043686518,8.92655585399907,9.50741400951547,9.23816669930521,8.9830595408068,8.34235271594884,8.11537237318348,8.45287438862306,8.39268088315902
"ENSG00000014123",10.7837173948964,11.0262984519263,10.8418290732547,10.7510600694219,10.8610585042134,10.7567720328039,11.2553547444561,10.6624722168432,10.7945874105799,10.1782226412951,8.85664217514494,9.50781297837771,9.68803559683011,9.9979385206022,9.70894444052202
"ENSG00000014216",12.3019794133753,12.4469852426065,12.3632397191597,12.5066641809058,12.8561328460987,12.0111163314912,12.2402162838892,12.0406841135647,12.5507417211787,11.8426608042946,11.6764114462973,11.3072467987174,11.3034209867836,11.2483638337885,11.0860276857277
"ENSG00000015133",11.0935659436179,11.1752883891618,11.104895243292,10.9900065043473,11.0507950464354,11.387874680797,10.9068713623771,11.1590525612682,10.7390107430706,11.4263245397447,12.053211643723,12.1683100263739,12.094707237052,12.3734971542406,11.917830599614
"ENSG00000016391",6.21272357005958,6.24148837602743,5.61930763714923,5.95144627712954,6.81762803039563,6.57083418168486,6.85399867323286,6.8799362059189,6.34919761424146,6.56021845782662,7.57126869950571,7.63392648214712,7.64899989854343,7.84640795017282,7.78276392583359
"ENSG00000017483",8.69307691754299,9.03102400778801,8.75815569011151,7.61523217806389,8.65820029170962,7.47304026326446,8.98529409398839,8.79531265372006,8.16719440302741,7.9201828710749,7.51959574625858,7.08177034705312,7.14940380076306,7.64515538619882,7.20041679874313
"ENSG00000017797",9.79071916703675,9.72765767926484,10.1294587032024,9.78671967565811,10.004367723746,10.02045756132,9.57536678346542,10.5884912347387,10.4810388925384,10.9006474259305,11.5850996770748,11.3747944734492,11.4881245215384,10.3136902633812,11.1459144159725
"ENSG00000019144",7.49173578858779,5.36847567997323,5.91600682169167,6.42600262867327,5.86365853573774,6.75117466928309,6.2925375635407,7.05112383524495,6.09533338738443,6.51758850869931,7.5361259905905,7.3092772669889,7.48741572803577,7.30895299061866,6.96181375687904
"ENSG00000020426",8.31469789740012,8.96577261796549,8.73503961606462,8.63034712144289,8.73495117682219,8.47524117921767,8.96128256765979,9.03717985643456,8.13773906300078,7.35293480414853,7.15024542263438,6.96357470272372,7.77016854532372,7.92799903005116,7.23342023595617
"ENSG00000021300",7.79186976746791,8.86869471761885,9.15709666264824,8.80789486807015,9.31256152984837,8.30965212558012,8.73116778848742,9.47989479852382,7.82659882454423,8.80720131158428,7.17119956444354,8.21512165120561,7.87584144925734,7.4677401080031,7.19929414446632
"ENSG00000021826",6.34958129789286,6.04265990844523,6.4125106838925,7.55413900653374,6.49140398591544,7.21999260599057,5.37369634625689,6.88569906855221,6.89330993944131,7.44605918722026,7.83497885075361,8.01782832638782,7.726783361135,7.77836559114574,8.19456997680736
"ENSG00000023191",11.8865594642901,11.9143278017783,12.0251809814566,12.0508520770062,11.8443504068353,11.4094232837329,12.0475215053176,11.2230775486861,12.1143901251002,11.3342684325368,10.5776574243822,10.0805020817441,10.3012719759086,10.1254349680338,9.8866345247162
"ENSG00000024526",5.37706603050884,5.53621103705328,4.76337635313243,5.73066050189195,4.25561767948245,4.7176010579583,5.39053521862719,6.54961375703143,5.42537894510455,5.8008974598604,4.01950658490934,4.84505364396199,4.56814294025239,4.40297789880247,4.16242222589338
"ENSG00000025708",12.4314346013498,12.6779939044624,13.7383557536199,13.3279366044754,13.6615857505185,11.9319785219052,12.9842543550848,12.2082635650093,14.1720918291708,12.7418909462141,12.9822621050413,11.2719513898333,11.1933401547988,10.6293011562916,11.9761734994576
"ENSG00000026652",9.09918589138541,8.82688441210397,8.58336770438991,9.13900347602972,9.19437693060501,9.05681529972274,8.7545285232192,8.20092894104943,8.86244541639391,9.20283031760718,9.98989371273583,9.98348441148828,10.5093987749646,10.0243618647203,10.0872811736184
"ENSG00000027075",11.2392724806677,11.6335843195386,11.4428929143848,10.8553582300255,11.0782978442372,12.0436844513689,11.5057332010463,11.6601842707074,10.8398216491691,11.6607947850636,12.247897485546,13.0127237352411,12.8977430323765,13.2632062660968,12.7157732162825
"ENSG00000028116",10.150166579673,10.3093821944087,10.4257006349204,9.97311624451826,10.0459037916203,9.66700382520249,10.3588748210916,9.59424596820068,10.4612000312641,9.26520356582662,8.48670434366094,8.26932566353456,8.44310184384658,8.52640297958894,8.9819942861805
"ENSG00000028839",9.53602324653848,9.04259023077752,9.50747886806213,9.5378592491115,9.5730240494805,8.98588431490829,9.41292673494757,9.34388661551901,9.40460416332203,9.116964578715,8.00123572146384,8.30474293188682,8.30178158727487,8.52850190944181,8.32285771777107
"ENSG00000030110",10.4012552077508,10.4236031480448,10.4890635043713,10.4807936251188,10.7612922210403,9.46522060906145,10.8647918496184,9.79817832232885,10.912139628045,9.57594793026131,9.7299587716546,8.46312271891713,9.34023210141541,8.91397540900706,8.7385684329015
"ENSG00000030582",13.6266737799672,13.6144413980776,13.9672284999233,14.2955993552005,13.8043489543825,13.7325640919669,13.6553824443449,12.98952933585,14.591378803494,14.0689802946607,13.6851124227157,12.6583955596131,12.6069684847518,12.3975431984222,12.6603490466811
"ENSG00000031691",6.73854128994513,8.02314854859922,7.35702311443262,7.21419860915113,7.08710980048593,6.5334795383077,7.29985342983221,6.45916359153959,7.18206454260206,5.76277027025894,4.43952257873354,4.63346248606109,5.35669064312815,5.34443610700143,5.31794541462258
"ENSG00000033011",9.98821694968406,10.2174360715635,9.77914999151288,9.97353581177253,9.9489471306551,9.3021132833652,9.73229854409701,8.86551861102826,9.63132798785347,8.45720777350706,8.28425820603175,8.21539373044467,8.37388809149973,8.3864688881275,8.12177220918289
"ENSG00000033327",10.661171681501,10.0272588625925,10.140214935199,11.0475361318744,9.84676686986502,11.0188698163406,9.67837454111551,10.7789982317951,11.261510350818,11.478823215643,12.5356696553071,12.3720524777648,11.5419812717733,10.832111136112,12.0313722811557
"ENSG00000034239",3.24053827812802,3.24053827812802,3.24053827812802,3.24053827812802,3.24053827812802,3.24053827812802,3.24053827812802,3.24053827812802,3.24053827812802,3.71344553898384,4.55014618785818,3.91649831341352,4.55882334778324,3.78221573681967,3.24053827812802
"ENSG00000034693",7.79346146922665,8.33915559558599,8.7743193403203,7.84266345395676,8.48449026663421,8.40003030015998,8.27666209700431,8.28786916868809,8.03003478916117,8.27328543354795,6.57167928316821,6.86304789509968,7.25120533150932,7.32032875853426,7.46278979401291
"ENSG00000035499",6.2433151606193,6.76811433020974,6.15646138752156,5.89447237446762,6.07530475860403,5.30720370659245,6.61408192361876,6.11870787592546,6.45087729728794,5.43399097988332,5.53185981709818,5.32292641255219,5.08165511597246,5.41905069394561,5.2397120568853
"ENSG00000035664",8.17712840207009,7.27988929328525,7.48454317143565,8.34365654543176,8.84437214130916,8.23696333709307,6.96184801461255,9.48860818742208,8.82160125746716,8.97836873681998,10.3658354746958,9.99114122550626,9.67319344864482,8.88108704695365,9.50398962304705
"ENSG00000035720",6.94938213222789,7.70861910723277,8.29501451061187,7.8300693031184,8.67633104332283,8.03151522055545,7.67624310836969,8.4614197969085,8.31821145505496,7.67579039955976,5.63329948530136,6.46581495521087,6.78428148253561,6.70510569675017,6.52591570434302
"ENSG00000036530",5.7053278225694,5.58736403000323,5.50462582285619,5.64297961943528,5.31809576327735,6.65793588914215,4.72271537863791,4.62470302856652,5.91422250939855,5.8528664959402,6.79729077806738,7.01757806629686,6.78303371245976,6.63927754727181,6.81950358323734
"ENSG00000036828",9.3179555672818,8.86812409754414,8.74253099073125,9.37469542755742,8.69721078925122,9.81927838234511,8.96853419677367,9.22194179492439,9.22173220767247,9.72967022971241,10.3471191792687,10.5203462648473,10.6803479030094,10.8814135261344,10.9038768712928
"ENSG00000037241",6.89635006828349,6.67576237635164,7.02570703875669,6.64216975663943,7.88048941753638,6.77476809123683,7.0143647710134,6.81957857555966,6.24658570231872,6.3671467461287,6.06546826715354,5.85815672258638,5.67471457483901,5.9935068624951,5.40892633835565
"ENSG00000038219",10.749191037091,10.6129170834873,11.0056814609169,10.9283482685253,11.2593213231753,11.5196256503499,10.863548182924,11.2675061588854,11.477155982849,11.8119538535099,12.8544212818857,12.3880154858929,12.1129761726069,11.8182301384796,12.7005442045883
"ENSG00000038945",8.23373661190538,8.57249550843158,9.98698449726982,7.86918318032321,9.29763680012164,8.25565267254746,7.44699346884905,7.57123807462665,8.34565686941982,8.734567796095,7.08894902438959,6.85149489731059,7.29359819562793,5.6360054078299,7.76118229285803
"ENSG00000041353",11.3896350113744,10.8976771002105,10.6068212030244,11.1509642369012,11.5918015050991,11.1142972271293,10.5240810598537,11.2666372333011,11.2565057004642,9.84425315044888,8.89956432835969,8.77277888077991,9.60363443711414,10.1304405698081,8.85636036215183
"ENSG00000041988",8.2052951872641,8.1069086161284,7.9626348336765,8.29072090937945,8.65487852663861,7.65790965048617,8.82626529410966,7.73522451947412,7.77725022702044,7.82049012469013,7.49735365829996,7.30290767274354,6.91388039076123,7.25996759270797,6.99746805876618
"ENSG00000042317",8.37141218589541,7.82604939957542,7.12220319007268,7.70826090877694,8.02100184387241,7.52901975799145,8.15999853595679,7.39270499827146,7.05288357739693,5.63603344563697,6.7044042020317,5.87951007756919,6.75568006712379,6.9058129827573,6.7659851388467
