"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000005",0,NA,NA,NA,NA,NA
"ENSG00000001617",0,NA,NA,NA,NA,NA
"ENSG00000001626",0,NA,NA,NA,NA,NA
"ENSG00000002079",0,NA,NA,NA,NA,NA
"ENSG00000003137",0,NA,NA,NA,NA,NA
"ENSG00000003989",0.267324147494376,1.38499788793145,3.13951408535609,0.44115039788852,0.659104119933277,NA
"ENSG00000004776",0.110947747015413,-0.889192625347131,3.16074699792792,-0.281323568741837,0.77846223473073,NA
"ENSG00000004848",0,NA,NA,NA,NA,NA
"ENSG00000005073",0,NA,NA,NA,NA,NA
"ENSG00000005421",0.110947747015413,-0.889192625347131,3.16074699792792,-0.281323568741837,0.77846223473073,NA
"ENSG00000006016",0,NA,NA,NA,NA,NA
"ENSG00000006059",0,NA,NA,NA,NA,NA
"ENSG00000006071",0,NA,NA,NA,NA,NA
"ENSG00000006116",0,NA,NA,NA,NA,NA
"ENSG00000006128",0,NA,NA,NA,NA,NA
"ENSG00000006283",0.44554024582396,2.12135426682446,3.09472161931378,0.685474988633985,0.493044238255425,NA
"ENSG00000006377",0,NA,NA,NA,NA,NA
"ENSG00000006606",0,NA,NA,NA,NA,NA
"ENSG00000006611",0,NA,NA,NA,NA,NA
"ENSG00000006659",0.463107154535567,1.0824837186824,3.09050881384488,0.350260679999709,0.726143071268343,NA
"ENSG00000006788",0,NA,NA,NA,NA,NA
"ENSG00000007001",0,NA,NA,NA,NA,NA
"ENSG00000007216",0,NA,NA,NA,NA,NA
"ENSG00000007306",0.438830795669875,-2.4129799741524,3.11111383413887,-0.775600027126712,0.437985184363573,NA
"ENSG00000007372",0,NA,NA,NA,NA,NA
"ENSG00000007908",0.282176068038474,-0.471417946499355,3.15676052598891,-0.149335986248648,0.881288520712309,NA
"ENSG00000007952",0,NA,NA,NA,NA,NA
"ENSG00000008118",0.112626655979973,-0.889192625347131,3.16074699792792,-0.281323568741837,0.778462234730729,NA
"ENSG00000008196",0,NA,NA,NA,NA,NA
"ENSG00000008197",0,NA,NA,NA,NA,NA
"ENSG00000009709",0,NA,NA,NA,NA,NA
"ENSG00000009724",0.282959745935822,0.265026974570412,3.16074699792792,0.0838494744261896,0.933176111583944,NA
"ENSG00000010282",0.571626600373126,-2.79951425250956,2.85964376772886,-0.978973074934067,0.327593283430116,NA
"ENSG00000010932",0.747052082961577,2.87212969832747,3.067105268379,0.936430101678713,0.349051785508388,NA
"ENSG00000011332",0,NA,NA,NA,NA,NA
"ENSG00000011347",0.444370390673743,-2.42906126518176,3.11121699762485,-0.780743119826146,0.434953594150178,NA
"ENSG00000011677",0,NA,NA,NA,NA,NA
"ENSG00000012504",0,NA,NA,NA,NA,NA
"ENSG00000015413",0.110947747015413,-0.889192625347131,3.16074699792792,-0.281323568741837,0.77846223473073,NA
"ENSG00000016082",0,NA,NA,NA,NA,NA
"ENSG00000016402",0,NA,NA,NA,NA,NA
"ENSG00000016490",0,NA,NA,NA,NA,NA
"ENSG00000016602",0.112626655979973,-0.889192625347131,3.16074699792792,-0.281323568741837,0.778462234730729,NA
"ENSG00000018236",0,NA,NA,NA,NA,NA
"ENSG00000019186",0.691369328817659,2.00326793234084,2.75995362537358,0.725833910368579,0.4679405958453,NA
"ENSG00000019549",0.249017360987192,1.29766541669248,3.14644785317086,0.412422349661619,0.680029884516566,NA
"ENSG00000020219",0.098483806490123,0.26494899420384,3.16074699792792,0.0838248029271345,0.933195727533877,NA
"ENSG00000021852",0.116756664498754,-0.889192625347131,3.16074699792792,-0.281323568741837,0.77846223473073,NA
"ENSG00000022355",0,NA,NA,NA,NA,NA
"ENSG00000027644",0.214902967836337,-1.46626199380948,3.16074699792792,-0.463897298572366,0.6427213283716,NA
"ENSG00000029559",0,NA,NA,NA,NA,NA
"ENSG00000030304",0.208039619274555,-0.31211106716518,3.16074699792792,-0.0987459823167719,0.921339958638655,NA
"ENSG00000034971",0,NA,NA,NA,NA,NA
"ENSG00000036473",0,NA,NA,NA,NA,NA
"ENSG00000037965",0,NA,NA,NA,NA,NA
"ENSG00000038295",0,NA,NA,NA,NA,NA
"ENSG00000039139",0.287764689927659,0.264889669892978,3.16074699792792,0.0838060338478943,0.933210650582866,NA
"ENSG00000039537",0,NA,NA,NA,NA,NA
"ENSG00000039600",0.511084677489752,-0.879500170184441,2.39159859114055,-0.367745730174983,0.713062838520182,NA
"ENSG00000040731",0.0866977221957403,0.26494899420384,3.16074699792792,0.0838248029271346,0.933195727533877,NA
"ENSG00000041982",0.107451483918169,-0.889192625347131,3.16074699792792,-0.281323568741837,0.77846223473073,NA
"ENSG00000042813",0.107451483918169,-0.889192625347131,3.16074699792792,-0.281323568741837,0.77846223473073,NA
"ENSG00000043355",0,NA,NA,NA,NA,NA
"ENSG00000044012",0,NA,NA,NA,NA,NA
"ENSG00000044524",0.281268299696052,-0.562782137783388,3.15806519956661,-0.178204724164852,0.858562199762117,NA
"ENSG00000046774",0,NA,NA,NA,NA,NA
"ENSG00000047662",0.110947747015413,-0.88919262534713,3.16074699792792,-0.281323568741837,0.77846223473073,NA
"ENSG00000047936",0,NA,NA,NA,NA,NA
"ENSG00000048540",0,NA,NA,NA,NA,NA
"ENSG00000048545",0.267324147494376,1.38499788793145,3.13951408535609,0.44115039788852,0.659104119933277,NA
"ENSG00000049283",0.430483937043344,-0.312164762056038,3.16074699792792,-0.0987629703550088,0.92132647007908,NA
"ENSG00000049540",0.770972375619021,1.20920741991676,2.70335331164807,0.447299069162211,0.654659138991321,NA
"ENSG00000052344",0.223339344025246,-1.46626199380948,3.16074699792792,-0.463897298572365,0.6427213283716,NA
"ENSG00000052850",0,NA,NA,NA,NA,NA
"ENSG00000053438",0.267324147494376,1.38499788793145,3.13951408535609,0.44115039788852,0.659104119933277,NA
"ENSG00000054796",0,NA,NA,NA,NA,NA
"ENSG00000054803",0,NA,NA,NA,NA,NA
"ENSG00000054938",0,NA,NA,NA,NA,NA
"ENSG00000055813",0,NA,NA,NA,NA,NA
"ENSG00000056291",0.0866977221957403,0.26494899420384,3.16074699792792,0.0838248029271346,0.933195727533877,NA
"ENSG00000056487",0,NA,NA,NA,NA,NA
"ENSG00000056998",0,NA,NA,NA,NA,NA
"ENSG00000057149",0,NA,NA,NA,NA,NA
"ENSG00000060303",0,NA,NA,NA,NA,NA
"ENSG00000060566",0.2191119826628,-1.46626199380948,3.16074699792792,-0.463897298572366,0.6427213283716,NA
"ENSG00000060718",0,NA,NA,NA,NA,NA
"ENSG00000061455",0,NA,NA,NA,NA,NA
"ENSG00000061492",0,NA,NA,NA,NA,NA
"ENSG00000062096",0,NA,NA,NA,NA,NA
"ENSG00000063515",0,NA,NA,NA,NA,NA
"ENSG00000064195",0,NA,NA,NA,NA,NA
"ENSG00000064205",0,NA,NA,NA,NA,NA
"ENSG00000064218",0,NA,NA,NA,NA,NA
"ENSG00000064692",0.433187302944673,-1.56532971933883,3.13558406500059,-0.499214719455634,0.61762812606552,NA
"ENSG00000065325",0,NA,NA,NA,NA,NA
"ENSG00000065371",0,NA,NA,NA,NA,NA
"ENSG00000065609",0,NA,NA,NA,NA,NA
"ENSG00000066248",0,NA,NA,NA,NA,NA
"ENSG00000066405",0,NA,NA,NA,NA,NA
"ENSG00000067842",0,NA,NA,NA,NA,NA
"ENSG00000068985",0,NA,NA,NA,NA,NA
"ENSG00000069011",0,NA,NA,NA,NA,NA
"ENSG00000069018",0,NA,NA,NA,NA,NA
"ENSG00000069122",0,NA,NA,NA,NA,NA
"ENSG00000069206",0,NA,NA,NA,NA,NA
"ENSG00000069482",0,NA,NA,NA,NA,NA
"ENSG00000069764",0.191001446227519,-0.324010995808003,3.16074699792792,-0.102510892526486,0.918351167411504,NA
"ENSG00000070193",0,NA,NA,NA,NA,NA
"ENSG00000070729",0,NA,NA,NA,NA,NA
"ENSG00000070748",0,NA,NA,NA,NA,NA
"ENSG00000070886",0.227723091442354,-1.46626199380948,3.16074699792792,-0.463897298572365,0.6427213283716,NA
"ENSG00000071203",0,NA,NA,NA,NA,NA
"ENSG00000071677",0,NA,NA,NA,NA,NA
"ENSG00000071991",0,NA,NA,NA,NA,NA
"ENSG00000072201",0,NA,NA,NA,NA,NA
"ENSG00000072315",0,NA,NA,NA,NA,NA
"ENSG00000073067",0.223582561269965,-1.46626199380948,3.16074699792792,-0.463897298572366,0.6427213283716,NA
"ENSG00000073598",0,NA,NA,NA,NA,NA
"ENSG00000073905",0.685987954401347,0.0956250821471692,2.51151728209229,0.0380746263738652,0.969628181857102,NA
"ENSG00000074047",0,NA,NA,NA,NA,NA
"ENSG00000074211",0.1095559913314,-0.889192625347131,3.16074699792792,-0.281323568741837,0.778462234730729,NA
"ENSG00000074317",0.107451483918169,-0.889192625347131,3.16074699792792,-0.281323568741837,0.77846223473073,NA
"ENSG00000074771",0,NA,NA,NA,NA,NA
"ENSG00000075073",0.708177352584353,-0.76521164356527,2.43746916707532,-0.313936953091159,0.753568923634905,NA
"ENSG00000075388",0,NA,NA,NA,NA,NA
"ENSG00000075461",0,NA,NA,NA,NA,NA
"ENSG00000075673",0,NA,NA,NA,NA,NA
"ENSG00000075886",0,NA,NA,NA,NA,NA
"ENSG00000077009",0,NA,NA,NA,NA,NA
"ENSG00000077080",0,NA,NA,NA,NA,NA
"ENSG00000077092",0.36966759827658,0.774284867461301,3.14214275393718,0.246419379415879,0.805357606072581,NA
"ENSG00000077274",0.460980204440231,2.16606405891084,3.09265328743779,0.700390201420022,0.483683653872909,NA
"ENSG00000077279",0,NA,NA,NA,NA,NA
"ENSG00000077498",0,NA,NA,NA,NA,NA
"ENSG00000077522",0.1095559913314,-0.889192625347131,3.16074699792792,-0.281323568741837,0.778462234730729,NA
"ENSG00000078549",0,NA,NA,NA,NA,NA
"ENSG00000078579",0.229375117658933,-1.46626199380948,3.16074699792792,-0.463897298572366,0.6427213283716,NA
"ENSG00000078725",0,NA,NA,NA,NA,NA
"ENSG00000078898",0,NA,NA,NA,NA,NA
"ENSG00000079101",0.358617422261086,-2.10207857557604,3.13284866361112,-0.670979929542161,0.502233315436982,NA
"ENSG00000079393",8.38362409051295,2.25300827758259,2.52160860920645,0.893480562112934,NA,NA
"ENSG00000079557",0,NA,NA,NA,NA,NA
"ENSG00000079689",0,NA,NA,NA,NA,NA
"ENSG00000079841",0.233513328997507,-1.46626199380948,3.16074699792792,-0.463897298572365,0.6427213283716,NA
"ENSG00000080224",0.260093166587221,1.35116303633449,3.14215255444046,0.430011914738208,0.667186974108456,NA
"ENSG00000080293",0,NA,NA,NA,NA,NA
"ENSG00000080511",0,NA,NA,NA,NA,NA
"ENSG00000080644",0,NA,NA,NA,NA,NA
"ENSG00000081041",114.438920932681,0.195299291470595,1.04877155935024,0.186217188795234,NA,NA
"ENSG00000081051",0,NA,NA,NA,NA,NA
"ENSG00000081248",0,NA,NA,NA,NA,NA
"ENSG00000081277",0,NA,NA,NA,NA,NA
"ENSG00000081479",0.112626655979973,-0.889192625347131,3.16074699792792,-0.281323568741837,0.77846223473073,NA
"ENSG00000081818",0.110947747015413,-0.889192625347131,3.16074699792792,-0.281323568741837,0.77846223473073,NA
"ENSG00000081842",0,NA,NA,NA,NA,NA
"ENSG00000082175",0,NA,NA,NA,NA,NA
"ENSG00000082482",0,NA,NA,NA,NA,NA
"ENSG00000082497",0,NA,NA,NA,NA,NA
"ENSG00000082929",0,NA,NA,NA,NA,NA
"ENSG00000083622",0,NA,NA,NA,NA,NA
"ENSG00000083782",0,NA,NA,NA,NA,NA
"ENSG00000084628",0,NA,NA,NA,NA,NA
"ENSG00000084636",0.397402411107989,0.137554438840078,3.1473018928176,0.0437055114267839,0.965139145933377,NA
"ENSG00000084674",0,NA,NA,NA,NA,NA
"ENSG00000084710",0.505319845546725,-1.81824035157445,2.66165071073169,-0.683125078825471,0.494527809530774,NA
"ENSG00000084734",0.323283447968536,-1.92642821272008,3.14283488634884,-0.612958772058844,0.539903600609394,NA
"ENSG00000086205",0.178216098329584,0.842021245292465,3.16074699792792,0.266399444765578,0.789931592795004,NA
"ENSG00000086570",0.220077140532421,-1.46626199380948,3.16074699792792,-0.463897298572366,0.6427213283716,NA
"ENSG00000087085",0.488296157133788,0.20217155701975,3.1003986871541,0.0652082449452093,0.948008196585811,NA
"ENSG00000087116",40.5126067046005,-3.86209051997751,2.07368777751035,-1.8624262349727,NA,NA
"ENSG00000087128",2.49897853405631,3.0731377047135,2.01606613774615,1.52432385385387,NA,NA
"ENSG00000087245",0.460686331540007,0.0464174259006515,3.14376458755013,0.014764917858186,0.988219728023031,NA
"ENSG00000087250",0.166011573991462,0.842021245292465,3.16074699792792,0.266399444765578,0.789931592795004,NA
"ENSG00000087494",0,NA,NA,NA,NA,NA
"ENSG00000087510",0,NA,NA,NA,NA,NA
"ENSG00000088320",0,NA,NA,NA,NA,NA
"ENSG00000088782",0,NA,NA,NA,NA,NA
"ENSG00000089101",0.429805935672674,-2.38642991365006,3.11373067929436,-0.766421428005737,0.443425586849758,NA
"ENSG00000089116",0,NA,NA,NA,NA,NA
"ENSG00000089199",0.645386496168609,-2.97078602453357,3.08487191582061,-0.963017624588575,0.335538678636854,NA
"ENSG00000089225",0,NA,NA,NA,NA,NA
"ENSG00000089250",0.386059399390471,-0.312417819116041,3.16074699792792,-0.098843032777015,0.92126290055108,NA
"ENSG00000090402",0,NA,NA,NA,NA,NA
"ENSG00000090512",0,NA,NA,NA,NA,NA
"ENSG00000090534",0,NA,NA,NA,NA,NA
"ENSG00000090539",0.568306386970861,2.48108316465218,3.07984973884516,0.805585783409843,0.420481725569638,NA
"ENSG00000091136",0.178216098329584,0.842021245292465,3.16074699792792,0.266399444765578,0.789931592795005,NA
"ENSG00000091137",8.58590030438542,0.128166905458552,1.13352740935827,0.113069083641403,NA,NA
"ENSG00000091138",0.107451483918169,-0.889192625347131,3.16074699792792,-0.281323568741837,0.77846223473073,NA
"ENSG00000091482",0,NA,NA,NA,NA,NA
"ENSG00000091583",0,NA,NA,NA,NA,NA
"ENSG00000091656",0.107451483918169,-0.889192625347131,3.16074699792792,-0.281323568741837,0.77846223473073,NA
"ENSG00000091664",0,NA,NA,NA,NA,NA
"ENSG00000091704",0,NA,NA,NA,NA,NA
"ENSG00000092009",0.368784163552185,1.84338831944657,3.10908486891421,0.592903827707455,0.553245516222287,NA
"ENSG00000092054",0.098483806490123,0.264948994203839,3.16074699792792,0.0838248029271343,0.933195727533877,NA
"ENSG00000092377",0,NA,NA,NA,NA,NA
"ENSG00000094796",0,NA,NA,NA,NA,NA
"ENSG00000094963",0.214902967836337,-1.46626199380948,3.16074699792792,-0.463897298572365,0.6427213283716,NA
"ENSG00000095110",0,NA,NA,NA,NA,NA
"ENSG00000095203",0,NA,NA,NA,NA,NA
"ENSG00000095464",0,NA,NA,NA,NA,NA
"ENSG00000095596",0.415028934978654,2.02862130941541,3.09921657256861,0.654559390063569,0.512751477625053,NA
"ENSG00000095713",0,NA,NA,NA,NA,NA
"ENSG00000095981",0,NA,NA,NA,NA,NA
"ENSG00000096088",0.0891080491647919,0.264948994203839,3.16074699792792,0.0838248029271343,0.933195727533877,NA
"ENSG00000096264",0.1095559913314,-0.889192625347131,3.16074699792792,-0.281323568741837,0.778462234730729,NA
"ENSG00000096395",0,NA,NA,NA,NA,NA
"ENSG00000099260",0,NA,NA,NA,NA,NA
"ENSG00000099399",0.112626655979973,-0.889192625347131,3.16074699792792,-0.281323568741837,0.778462234730729,NA
"ENSG00000099617",0,NA,NA,NA,NA,NA
"ENSG00000099625",0.098483806490123,0.264948994203839,3.16074699792792,0.0838248029271343,0.933195727533877,NA
"ENSG00000099721",0,NA,NA,NA,NA,NA
"ENSG00000099812",0,NA,NA,NA,NA,NA
"ENSG00000099869",0,NA,NA,NA,NA,NA
"ENSG00000099937",0.543105203170365,1.50868227883984,3.09641903255881,0.487234532205126,0.626092136255436,NA
"ENSG00000099960",0.467864168836724,1.22575153586758,3.11148166483658,0.393944643711071,0.693621909052193,NA
"ENSG00000099984",0,NA,NA,NA,NA,NA
"ENSG00000100012",0,NA,NA,NA,NA,NA
"ENSG00000100078",0,NA,NA,NA,NA,NA
"ENSG00000100101",0.220502572470461,-1.46626199380948,3.16074699792792,-0.463897298572366,0.6427213283716,NA
"ENSG00000100146",0,NA,NA,NA,NA,NA
"ENSG00000100156",0.173395444391481,0.842021245292466,3.16074699792792,0.266399444765578,0.789931592795004,NA
"ENSG00000100170",0.333133530050435,-2.01364421637313,3.13907431949311,-0.641477076177759,0.521212770030313,NA
"ENSG00000100191",0.51540387853606,0.307572376487865,2.67212899296405,0.115103865605938,0.908362795961148,NA
"ENSG00000100249",0,NA,NA,NA,NA,NA
"ENSG00000100302",0.200028487907619,-0.311394626986151,3.16074699792792,-0.0985193143235731,0.921519935952259,NA
"ENSG00000100312",0,NA,NA,NA,NA,NA
"ENSG00000100341",0,NA,NA,NA,NA,NA
"ENSG00000100565",0,NA,NA,NA,NA,NA
"ENSG00000100593",0.317149764542929,-1.82795182732183,3.14682164002785,-0.580888285522801,0.561315748034318,NA
"ENSG00000100604",0.1095559913314,-0.889192625347131,3.16074699792792,-0.281323568741837,0.778462234730729,NA
"ENSG00000100652",0,NA,NA,NA,NA,NA
"ENSG00000100665",0,NA,NA,NA,NA,NA
"ENSG00000100739",0,NA,NA,NA,NA,NA
"ENSG00000100842",0.393935225960492,1.92841909906059,3.10440131141317,0.621188727105242,0.534475455657407,NA
"ENSG00000100884",0,NA,NA,NA,NA,NA
"ENSG00000100987",0,NA,NA,NA,NA,NA
"ENSG00000101074",0,NA,NA,NA,NA,NA
"ENSG00000101076",0,NA,NA,NA,NA,NA
"ENSG00000101098",0,NA,NA,NA,NA,NA
"ENSG00000101134",0,NA,NA,NA,NA,NA
"ENSG00000101180",0,NA,NA,NA,NA,NA
"ENSG00000101198",0,NA,NA,NA,NA,NA
"ENSG00000101200",0,NA,NA,NA,NA,NA
"ENSG00000101203",0.398748697532622,-1.61945721910666,3.14258691457547,-0.515326151074943,0.606325127774456,NA
"ENSG00000101204",0,NA,NA,NA,NA,NA
"ENSG00000101210",31.0148328888421,0.611188219088884,0.669908863247289,0.912345324297151,NA,NA
"ENSG00000101222",0.694604292898884,-2.28046269441187,2.41619831568298,-0.943822648832224,0.345260284696084,NA
"ENSG00000101251",0.700724666640553,1.9416435907413,3.07837640296789,0.63073625072923,0.528212992188072,NA
"ENSG00000101276",0.480774177941465,-0.023742884672678,3.10860079850395,-0.00763780434081614,0.993905973088336,NA
"ENSG00000101278",0.29342136181967,0.260832624402632,3.16074699792792,0.0825224621184883,0.934231257062692,NA
"ENSG00000101292",0.220062491874102,-1.46626199380948,3.16074699792792,-0.463897298572366,0.6427213283716,NA
"ENSG00000101306",0.110947747015413,-0.889192625347131,3.16074699792792,-0.281323568741837,0.778462234730729,NA
"ENSG00000101323",0,NA,NA,NA,NA,NA
"ENSG00000101327",0,NA,NA,NA,NA,NA
"ENSG00000101349",0,NA,NA,NA,NA,NA
"ENSG00000101405",0.196967612980246,0.842021245292465,3.16074699792792,0.266399444765578,0.789931592795005,NA
"ENSG00000101435",0,NA,NA,NA,NA,NA
"ENSG00000101438",0.572182090777708,2.47449889344917,3.07997405086602,0.803415500449882,0.421734618838784,NA
"ENSG00000101440",0,NA,NA,NA,NA,NA
"ENSG00000101441",0,NA,NA,NA,NA,NA
"ENSG00000101443",0.495088464410501,0.35068267342025,3.09315942605655,0.113373617430167,0.909734355074401,NA
"ENSG00000101446",0,NA,NA,NA,NA,NA
"ENSG00000101463",0,NA,NA,NA,NA,NA
"ENSG00000101489",0,NA,NA,NA,NA,NA
"ENSG00000101746",0,NA,NA,NA,NA,NA
"ENSG00000101825",0,NA,NA,NA,NA,NA
"ENSG00000101850",0,NA,NA,NA,NA,NA
"ENSG00000101890",0.224192171180465,-1.46626199380948,3.16074699792792,-0.463897298572366,0.6427213283716,NA
"ENSG00000101938",0.332023147982923,1.70904049152858,3.11705455485927,0.548287000259366,0.583494852122869,NA
"ENSG00000101951",0,NA,NA,NA,NA,NA
"ENSG00000101958",0.196967612980246,0.842021245292465,3.16074699792792,0.266399444765578,0.789931592795005,NA
"ENSG00000101981",0,NA,NA,NA,NA,NA
"ENSG00000102021",0,NA,NA,NA,NA,NA
"ENSG00000102055",0.599433990030087,2.55291293200993,3.07715185325508,0.829635017624952,0.406745171918075,NA
"ENSG00000102076",0,NA,NA,NA,NA,NA
"ENSG00000102104",0,NA,NA,NA,NA,NA
"ENSG00000102195",0,NA,NA,NA,NA,NA
"ENSG00000102239",0,NA,NA,NA,NA,NA
"ENSG00000102243",0,NA,NA,NA,NA,NA
"ENSG00000102287",0.576465440862349,0.102923071323043,2.94493484399264,0.0349491845407022,0.972120260954794,NA
"ENSG00000102302",0,NA,NA,NA,NA,NA
"ENSG00000102313",0,NA,NA,NA,NA,NA
"ENSG00000102468",0.522939167672576,0.453653054321933,3.12608146099904,0.145118756494897,0.884617109507572,NA
"ENSG00000102539",0.558423309978779,-2.75768362142751,2.86778911133256,-0.961606141305877,0.336247485417179,NA
"ENSG00000102683",0,NA,NA,NA,NA,NA
"ENSG00000102802",0,NA,NA,NA,NA,NA
"ENSG00000102891",0,NA,NA,NA,NA,NA
"ENSG00000102904",0.647865791370188,-2.94087308919025,3.08783264192452,-0.952406891895968,0.340890665569399,NA
"ENSG00000102924",0,NA,NA,NA,NA,NA
"ENSG00000102935",0.214902967836337,-1.46626199380948,3.16074699792792,-0.463897298572365,0.6427213283716,NA
"ENSG00000102970",0.0891080491647919,0.264948994203839,3.16074699792792,0.0838248029271343,0.933195727533877,NA
"ENSG00000103023",0,NA,NA,NA,NA,NA
"ENSG00000103067",0.112626655979973,-0.889192625347131,3.16074699792792,-0.281323568741837,0.778462234730729,NA
"ENSG00000103200",0.226314048040647,-1.46626199380948,3.16074699792792,-0.463897298572366,0.6427213283716,NA
"ENSG00000103241",0,NA,NA,NA,NA,NA
"ENSG00000103310",0,NA,NA,NA,NA,NA
"ENSG00000103375",0.107451483918169,-0.889192625347131,3.16074699792792,-0.281323568741837,0.77846223473073,NA
"ENSG00000103449",0,NA,NA,NA,NA,NA
"ENSG00000103460",0,NA,NA,NA,NA,NA
"ENSG00000103546",0,NA,NA,NA,NA,NA
"ENSG00000103710",0,NA,NA,NA,NA,NA
"ENSG00000103832",0.1095559913314,-0.889192625347131,3.16074699792792,-0.281323568741837,0.778462234730729,NA
"ENSG00000104055",0.225253311959945,-1.46626199380948,3.16074699792792,-0.463897298572366,0.6427213283716,NA
"ENSG00000104059",0.089108049164792,0.26494899420384,3.16074699792792,0.0838248029271345,0.933195727533877,NA
"ENSG00000104140",0,NA,NA,NA,NA,NA
"ENSG00000104213",0.62411586282574,-0.175364917189698,3.10973492988793,-0.0563922395778016,0.955029339039047,NA
"ENSG00000104313",0.312471789001448,-0.981121542556644,3.16074699792792,-0.310408122889885,0.756250617839287,NA
"ENSG00000104321",0,NA,NA,NA,NA,NA
"ENSG00000104369",0,NA,NA,NA,NA,NA
"ENSG00000104371",0,NA,NA,NA,NA,NA
"ENSG00000104415",0.324191883188403,1.44997689437289,3.12718521759477,0.463668376984757,0.642885356990495,NA
"ENSG00000104435",0.0891080491647919,0.264948994203839,3.16074699792792,0.0838248029271343,0.933195727533877,NA
"ENSG00000104537",0.112626655979973,-0.889192625347131,3.16074699792792,-0.281323568741837,0.778462234730729,NA
"ENSG00000104723",0.1095559913314,-0.889192625347131,3.16074699792792,-0.281323568741837,0.778462234730729,NA
"ENSG00000104728",149.01401154683,-2.63326129814281,0.863055114506734,-3.05109286056176,NA,NA
"ENSG00000104755",0,NA,NA,NA,NA,NA
"ENSG00000104760",0.23595769092622,-1.44317201618156,3.15811276997594,-0.456972920632139,0.647690509421963,NA
"ENSG00000104804",0.356432196659168,1.79966669415494,3.11159973542736,0.578373456477933,0.563012010576322,NA
"ENSG00000104818",0,NA,NA,NA,NA,NA
"ENSG00000104826",0.226198440160725,-1.46626199380948,3.16074699792792,-0.463897298572366,0.6427213283716,NA
"ENSG00000104827",0,NA,NA,NA,NA,NA
"ENSG00000104901",0,NA,NA,NA,NA,NA
"ENSG00000105141",0,NA,NA,NA,NA,NA
"ENSG00000105143",0.107451483918169,-0.889192625347131,3.16074699792792,-0.281323568741837,0.77846223473073,NA
"ENSG00000105198",0,NA,NA,NA,NA,NA
"ENSG00000105261",0,NA,NA,NA,NA,NA
"ENSG00000105357",0.324640739349146,-1.98177865072614,3.14154792970706,-0.630828717265802,0.528152524315727,NA
"ENSG00000105428",0,NA,NA,NA,NA,NA
"ENSG00000105467",0,NA,NA,NA,NA,NA
"ENSG00000105509",0.603270294528437,-2.8011410586437,2.86256944954216,-0.978540820762168,0.327806912211358,NA
"ENSG00000105549",0,NA,NA,NA,NA,NA
"ENSG00000105550",0,NA,NA,NA,NA,NA
"ENSG00000105605",0,NA,NA,NA,NA,NA
"ENSG00000105668",0.221895494030826,-1.46626199380948,3.16074699792792,-0.463897298572366,0.6427213283716,NA
"ENSG00000105675",0,NA,NA,NA,NA,NA
"ENSG00000105679",0,NA,NA,NA,NA,NA
"ENSG00000105694",0,NA,NA,NA,NA,NA
"ENSG00000105696",0,NA,NA,NA,NA,NA
"ENSG00000105825",0.658370151257809,2.67878646222061,3.07292732073008,0.87173765684252,0.383351512005169,NA
"ENSG00000105880",0,NA,NA,NA,NA,NA
"ENSG00000105894",0,NA,NA,NA,NA,NA
"ENSG00000105929",0,NA,NA,NA,NA,NA
"ENSG00000105954",0,NA,NA,NA,NA,NA
"ENSG00000105988",0,NA,NA,NA,NA,NA
"ENSG00000105989",0,NA,NA,NA,NA,NA
"ENSG00000105996",0.289356417901358,0.266593843192898,3.16074699792792,0.0843452017411291,0.932781974623856,NA
"ENSG00000106006",0.532310630561894,-1.75178319071202,2.97845850980629,-0.588150946183889,0.556430979732785,NA
"ENSG00000106025",0.295451419470369,1.5092377841295,3.13032196689133,0.482135000837725,0.629710047314124,NA
"ENSG00000106031",0,NA,NA,NA,NA,NA
"ENSG00000106038",0,NA,NA,NA,NA,NA
"ENSG00000106113",0,NA,NA,NA,NA,NA
"ENSG00000106128",0,NA,NA,NA,NA,NA
"ENSG00000106278",0,NA,NA,NA,NA,NA
"ENSG00000106302",0.323197841622687,-0.784057392250604,3.15912477360625,-0.248188168698249,0.803988820042048,NA
"ENSG00000106304",0,NA,NA,NA,NA,NA
"ENSG00000106331",0,NA,NA,NA,NA,NA
"ENSG00000106410",0,NA,NA,NA,NA,NA
"ENSG00000106436",0,NA,NA,NA,NA,NA
"ENSG00000106483",0,NA,NA,NA,NA,NA
"ENSG00000106511",0,NA,NA,NA,NA,NA
"ENSG00000106538",0.116756664498754,-0.889192625347131,3.16074699792792,-0.281323568741837,0.77846223473073,NA
"ENSG00000106540",0,NA,NA,NA,NA,NA
"ENSG00000106541",0,NA,NA,NA,NA,NA
"ENSG00000106631",0,NA,NA,NA,NA,NA
"ENSG00000106648",0,NA,NA,NA,NA,NA
"ENSG00000106689",0,NA,NA,NA,NA,NA
"ENSG00000106819",0,NA,NA,NA,NA,NA
"ENSG00000106823",0.652697453778973,0.750039036019186,2.82875916130571,0.265147717868275,0.790895668846547,NA
"ENSG00000106852",0,NA,NA,NA,NA,NA
"ENSG00000106927",0,NA,NA,NA,NA,NA
"ENSG00000107105",0.107451483918169,-0.889192625347131,3.16074699792792,-0.281323568741837,0.77846223473073,NA
"ENSG00000107159",0.706986753208753,1.95826035446593,3.07799908763762,0.636212129604269,0.524638168301366,NA
"ENSG00000107165",0,NA,NA,NA,NA,NA
"ENSG00000107186",0.768302387298614,-0.341623676567656,2.74858797618679,-0.124290610134154,0.901085181680553,NA
